번호,주차장 이름,차량 수용대수(전체 중 장애인 차량 수용대수),주차 요금(1시간 기준),경도,위도
457,동서남북공인중개사-부동산업,50,0,127.22072,36.49938413
458,대박부동산-부동산업,50,0,127.2226639,36.49922558
459,드림공인중개사-부동산업,50,0,127.2590393,36.47727798
460,삼성부동산-부동산업,50,0,127.2816735,36.46848522
461,스카이공인중개사-부동산업,50,0,127.2807218,36.46279276
462,귀빈부동산-부동산업,50,0,127.2606235,36.48084763
463,소나무공인중개사-부동산업,50,0,127.2590393,36.47727798
464,서면공인중개사-부동산업,50,0,127.2785981,36.55824608
465,원주민공인중개사-부동산업,50,0,127.2060495,36.67970822
466,한빛부동산-부동산업,50,0,127.2800689,36.46341968
467,신흥주공공인중개사-부동산업,50,0,127.2886976,36.59469761
468,카라공인중개사-부동산업,50,0,127.2933164,36.5833248
469,갤러리부동산-부동산업,50,0,127.2570996,36.48992808
470,세종대왕부동산-부동산업,50,0,127.2226639,36.49922558
471,백억부동산-부동산업,50,0,127.2606235,36.48084763
472,큰별부동산-부동산업,50,0,127.2562005,36.48940879
473,대보부동산-부동산업,50,0,127.2562005,36.48940879
474,태양부동산-부동산업,50,0,127.2642273,36.45377909
475,조은터공인중개사-부동산업,50,0,127.2490499,36.47515174
476,바로바로공인중개사-부동산업,50,0,127.2606235,36.48084763
477,세종시대부동산-부동산업,50,0,127.2606235,36.48084763
478,이서준공인중개사-부동산업,50,0,127.2300709,36.49971521
479,수연공인중개사-부동산업,50,0,127.228086,36.4983866
480,으뜸부동산-부동산업,50,0,127.2570996,36.48992808
481,미림부동산-부동산업,50,0,127.2802711,36.46086142
482,스카이부동산-부동산업,50,0,127.2115064,36.45467716
483,하나부동산-부동산업,50,0,127.2809696,36.46495719
484,프라임부동산-부동산업,50,0,127.2571609,36.48234018
485,대륜부동산-부동산업,50,0,127.2606235,36.48084763
486,세종현대부동산-부동산업,50,0,127.2818334,36.46565634
487,풍수부동산-부동산업,50,0,127.2804354,36.56008664
488,서승남사무소-부동산업,50,0,127.2119367,36.50143529
489,국제공인중개사-부동산업,50,0,127.2618123,36.48023315
490,황제공인중개사-부동산업,50,0,127.2199588,36.49960446
491,세종부동산컨설팅-부동산업,50,0,127.2784284,36.55487452
492,산들공인중개사사무소-부동산업,50,0,127.2889488,36.58802116
493,럭셔리공인중개사사무소-부동산업,50,0,127.296551,36.59507767
494,백부동산-부동산업,50,0,127.2590393,36.47727798
495,명동부동산-부동산업,50,0,127.2606235,36.48084763
496,고구마공인중개사-부동산업,50,0,127.2808033,36.4612161
497,명당부동산-부동산업,50,0,127.2590393,36.47727798
498,세종BRT부동산-부동산업,50,0,127.2571609,36.48234018
499,종마루부동산-부동산업,50,0,127.2590393,36.47727798
500,세종랜드부동산-부동산업,50,0,127.2571609,36.48234018
501,88부동산-부동산업,50,0,127.2606235,36.48084763
502,래미안공인중개사-부동산업,50,0,127.2606235,36.48084763
503,강산랜드공인중개사-부동산업,50,0,127.2927196,36.57770673
504,114공인중개사-부동산업,50,0,127.2590393,36.47727798
505,조은터공인중개사-부동산업,50,0,127.2808033,36.4612161
506,한결부동산-부동산업,50,0,127.2063491,36.49767622
507,건국부동산-부동산업,50,0,127.2856235,36.56686792
508,런던부동산-부동산업,50,0,127.2562005,36.48940879
509,수도삼성부동산-부동산업,50,0,127.2835056,36.56392627
510,연남공인중개사-부동산업,50,0,127.2782402,36.54628482
511,세종2-2더샵부동산-부동산업,50,0,127.2562005,36.48940879
512,삼성부동산-부동산업,50,0,127.2562005,36.48940879
513,다모아부동산-부동산업,50,0,127.2802711,36.46086142
514,주황부동산-부동산업,50,0,127.2562005,36.48940879
515,한울공인중개사-부동산업,50,0,127.2782402,36.54628482
516,두진부동산-부동산업,50,0,127.2800689,36.46341968
517,황제부동산-부동산업,50,0,127.2159652,36.50045247
518,엘지공인중개사사무소-부동산업,50,0,127.2907466,36.59550288
519,대한이엔지-부동산업,50,0,127.2924301,36.5935032
520,한마루부동산-부동산업,50,0,127.2802711,36.46086142
521,대교공인중개사-부동산업,50,0,127.2054152,36.49730952
522,신세계공인중개사-부동산업,50,0,127.2817345,36.46670117
523,다복공인중개사-부동산업,50,0,127.2908988,36.59108787
524,녹지부동산-부동산업,50,0,127.2811727,36.46471509
525,재인공인중개사사무소-부동산업,50,0,127.289886,36.59184787
526,세종중앙공인중개사-부동산업,50,0,127.203858,36.49567695
527,삼성부동산-부동산업,50,0,127.2082667,36.49899573
528,황족세종사무소-부동산업,50,0,127.22072,36.49938413
529,유근완공인중개사-부동산업,50,0,127.2283086,36.49845113
530,신연기공인중개사-부동산업,50,0,127.2571609,36.48234018
531,대지부동산-부동산업,50,0,127.2810586,36.54829353
532,혜성공인중개사-부동산업,50,0,127.2599232,36.48290709
533,신전의부동산-부동산업,50,0,127.2045749,36.67949111
534,개발컨설팅-부동산업,50,0,127.22072,36.49938413
535,세종명가부동산-부동산업,50,0,127.2159652,36.50045247
536,연기공인중개사-부동산업,50,0,127.2803205,36.46154665
537,E-세종공인중개사사무소-부동산업,50,0,127.2816672,36.46795346
538,세광부동산-부동산업,50,0,127.2808404,36.46324408
539,신연기공인중개사사무소-부동산업,50,0,127.2806497,36.46214344
540,희밍공인중개사-부동산업,50,0,127.2803205,36.46154665
541,세종부동산사무소-부동산업,50,0,127.2995731,36.5995294
542,효자공인중개사사무소-부동산업,50,0,127.2905069,36.603378
543,바로바로공인중개사-부동산업,50,0,127.2599232,36.48290709
544,다모공인중개사-부동산업,50,0,127.2571609,36.48234018
545,베스트부동산-부동산업,50,0,127.2775842,36.5447578
546,고려공인중개사-부동산업,50,0,127.2936511,36.610363
547,원주민공인중개사-부동산업,50,0,127.2811841,36.46589576
548,새서울부동산-부동산업,50,0,127.2964665,36.5957711
549,가나공인중개사-부동산업,50,0,127.292893,36.57829354
550,엔젤공인중개사-부동산업,50,0,127.2919539,36.57712541
551,세종1번지공인중개사-부동산업,50,0,127.2606235,36.48084763
552,명당부동산-부동산업,50,0,127.2560722,36.51448891
553,한국감정원-부동산업,50,0,127.2808033,36.4612161
554,운산공인중개사-부동산업,50,0,127.289886,36.59184787
555,대성부동산-부동산업,50,0,127.2934343,36.59491504
556,다원공인중개사사무소-부동산업,50,0,127.3002493,36.59518956
557,샛터공인중개사사무소-부동산업,50,0,127.2909315,36.59728837
558,플러스공인중개사-부동산업,50,0,127.2556171,36.47456202
559,동세종부동산중개사무소-부동산업,50,0,127.3251589,36.5582303
560,국제공인중개사-부동산업,50,0,127.2606235,36.48084763
561,이순이공인중개사-부동산업,50,0,127.289886,36.59184787
562,애플공인중개사-부동산업,50,0,127.2606235,36.48084763
563,세종첫마을부동산-부동산업,50,0,127.2571609,36.48234018
564,강남부동산컨설팅-부동산업,50,0,127.2997875,36.59682704
565,이수종합개발-부동산업,50,0,127.2817345,36.46670117
566,성공공인중개사-부동산업,50,0,127.2820163,36.46760409
567,두원-부동산업,50,0,127.2103895,36.49440458
568,세종킹스타운-부동산업,50,0,127.2218565,36.49178527
569,비전개발-부동산업,50,0,127.2216586,36.4379089
570,명성공인중개사사무소-부동산업,50,0,127.2886976,36.59469761
571,대명공인중개사-부동산업,50,0,127.2803848,36.46062778
572,더원-부동산업,50,0,127.2573754,36.57786129
573,호탄-부동산업,50,0,127.2936963,36.59314121
574,왕관-부동산업,50,0,127.2818334,36.46565634
575,신화공인중개사-부동산업,50,0,127.2490499,36.47515174
576,한마음공인중개사-부동산업,50,0,127.2556171,36.47456202
577,거성종합개발-부동산업,50,0,127.2806799,36.46854233
578,풍년부동산-부동산업,50,0,127.2546661,36.47481744
579,루트-부동산업,50,0,127.2803205,36.46154665
580,래미안대박공인중개사-부동산업,50,0,127.2556171,36.47456202
581,동명산업-부동산업,50,0,127.2599232,36.48290709
582,베스트부동산-부동산업,50,0,127.277081,36.54482685
583,이렉스-부동산업,50,0,127.2850543,36.5934682
584,대복공인중개사사무소-부동산업,50,0,127.2766099,36.54384167
585,세종행복한부동산컨설팅-부동산업,50,0,127.3478336,36.53592517
586,참샘-부동산업,50,0,127.2599232,36.48290709
587,장평-부동산업,50,0,127.2053961,36.49699397
588,미래공인중개사-부동산업,50,0,127.2938707,36.60589432
589,세종힐링부동산-부동산업,50,0,127.2147091,36.49329755
590,태양부동산-부동산업,50,0,127.2637624,36.4533887
591,우리땅부동산-부동산업,50,0,127.2808033,36.4612161
592,에이스-부동산업,50,0,127.2815623,36.46723185
593,라온부동산-부동산업,50,0,127.2490615,36.50864115
594,제정부동산-부동산업,50,0,127.2066786,36.49820112
595,김복순공인중개사-부동산업,50,0,127.2775842,36.5447578
596,성실공인중개사-부동산업,50,0,127.2606235,36.48084763
597,부자공인중개사-부동산업,50,0,127.2781183,36.54858218
598,세종뜰부동산-부동산업,50,0,127.3047699,36.47857154
599,한양개발부동산-부동산업,50,0,127.2829916,36.46953857
600,복덕방부동산-부동산업,50,0,127.2606235,36.48084763
601,소망부동산-부동산업,50,0,127.2590393,36.47727798
602,금강부동산-부동산업,50,0,127.2205189,36.49940985
603,서정부동산-부동산업,50,0,127.2057443,36.49787047
604,중앙공인중개사-부동산업,50,0,127.2606235,36.48084763
605,세종시레미안공인중개사-부동산업,50,0,127.2556171,36.47456202
606,장산종합건설-부동산업,50,0,127.2784284,36.55487452
607,천우공인중개사사무소-부동산업,50,0,127.3678036,36.52744407
608,대평공인중개사-부동산업,50,0,127.2802711,36.46086142
609,미래공인중개사-부동산업,50,0,127.2490499,36.47515174
610,파랑새부동산-부동산업,50,0,127.2938707,36.60589432
611,다오샘부동산-부동산업,50,0,127.2562005,36.48940879
612,세종타운공인중개사-부동산업,50,0,127.2060296,36.49725954
613,신도시공인중개사-부동산업,50,0,127.2055477,36.49744559
614,대호부동산컨설팅-부동산업,50,0,127.2958048,36.59724517
615,베테랑부동산-부동산업,50,0,127.2562005,36.48940879
616,황금공인중개사-부동산업,50,0,127.2590393,36.47727798
617,행운부동산-부동산업,50,0,127.2515217,36.47572602
618,엄지부동산-부동산업,50,0,127.2808033,36.4612161
619,믿음공인중개사-부동산업,50,0,127.2606235,36.48084763
620,오케이부동산-부동산업,50,0,127.2814341,36.46661825
621,이혜심부동산-부동산업,50,0,127.2578903,36.48659849
622,길산부동산-부동산업,50,0,127.2939889,36.60519208
623,봉황공인중개사-부동산업,50,0,127.221712,36.4995348
624,부자마을공인중개사-부동산업,50,0,127.2808248,36.46492928
625,부강부동산컨설팅-부동산업,50,0,127.3671872,36.52909905
626,세종탑부동산-부동산업,50,0,127.2912916,36.60313033
627,선진공인중개사-부동산업,50,0,127.2919539,36.57712541
628,한성공인중개사-부동산업,50,0,127.2898559,36.60488815
629,그린부동산-부동산업,50,0,127.2814341,36.46661825
630,포스코부동산-부동산업,50,0,127.2606235,36.48084763
631,OK부동산-부동산업,50,0,127.2606235,36.48084763
632,신세계공인중개사-부동산업,50,0,127.2606235,36.48084763
633,황금부동산-부동산업,50,0,127.2777929,36.54513757
634,길사랑공인중개사-부동산업,50,0,127.2606235,36.48084763
635,세종114공인중개사-부동산업,50,0,127.2571609,36.48234018
636,첫마을탑부동산-부동산업,50,0,127.2590393,36.47727798
637,성신공인중개사무소-부동산업,50,0,127.2819508,36.46745048
638,중원부동산-부동산업,50,0,127.2820127,36.4680006
639,글로벌부동산컨설팅-부동산업,50,0,127.2946573,36.60175343
640,부동산전문컨설팅-부동산업,50,0,127.203858,36.49567695
641,One+공인중개사-부동산업,50,0,127.22072,36.49938413
642,더샵힐부동산-부동산업,50,0,127.2562005,36.48940879
643,덕수부동산-부동산업,50,0,127.2562005,36.48940879
644,금남부동산-부동산업,50,0,127.2813358,36.46638334
645,마실부동산-부동산업,50,0,127.2845088,36.42218809
646,청주부동산-부동산업,50,0,127.2599232,36.48290709
647,KD토지전문땅-부동산업,50,0,127.2636671,36.45284737
648,파랑새부동산-부동산업,50,0,127.2490615,36.50864115
649,티에이치공인중개사-부동산업,50,0,127.2599232,36.48290709
650,다오공인중개사-부동산업,50,0,127.2205189,36.49940985
651,황제개발컨설팅-부동산업,50,0,127.2159652,36.50045247
652,세종제일공인중개사-부동산업,50,0,127.2060495,36.67970822
653,초록공인중개사-부동산업,50,0,127.2836053,36.56401699
654,메이져시티공인중개사-부동산업,50,0,127.2599232,36.48290709
655,일등공인중개사-부동산업,50,0,127.2053961,36.49699397
656,성원부동산컨설팅-부동산업,50,0,127.2899931,36.60455552
657,올래공인중개사-부동산업,50,0,127.2515217,36.47572602
658,세종특별시공인중개사-부동산업,50,0,127.2515217,36.47572602
659,세방공인중개사-부동산업,50,0,127.2784284,36.55487452
660,대평공인중개사-부동산업,50,0,127.2818981,36.46832436
661,OK부동산-부동산업,50,0,127.2599232,36.48290709
662,부자공인중개사-부동산업,50,0,127.2515217,36.47572602
663,천지공인중개사-부동산업,50,0,127.2226639,36.49922558
664,장군부동산컨설팅-부동산업,50,0,127.2205189,36.49940985
665,황금나라부동산-부동산업,50,0,127.2562005,36.48940879
666,뜰공인중개사-부동산업,50,0,127.2546661,36.47481744
667,씨엔인부동산-부동산업,50,0,127.2618123,36.48023315
668,늘푸른공인중개사-부동산업,50,0,127.2833344,36.56431276
669,대우공인중개사-부동산업,50,0,127.2490499,36.47515174
670,길사랑부동산-부동산업,50,0,127.260071,36.48143901
671,대박부동산공인중개사사무소-부동산업,50,0,127.2916804,36.60583626
672,청정공인중개사사무소-부동산업,50,0,127.3514531,36.52909564
673,신도시공인중개사사무소-부동산업,50,0,127.2816672,36.46795346
674,세종시전문공인중개사사무소-부동산업,50,0,127.2914531,36.5756805
